"bin"	"uniqueSCGs.gtdb_rel207_bac120"	"multipleSCGs.gtdb_rel207_bac120"	"sumSCGs.gtdb_rel207_bac120"	"Completeness.gtdb_rel207_bac120"	"additionalSCGs.gtdb_rel207_bac120"	"Contamination.gtdb_rel207_bac120"	"score.gtdb_rel207_bac120"	"uniqueSCGs.gtdb_rel207_ar53"	"multipleSCGs.gtdb_rel207_ar53"	"sumSCGs.gtdb_rel207_ar53"	"Completeness.gtdb_rel207_ar53"	"additionalSCGs.gtdb_rel207_ar53"	"Contamination.gtdb_rel207_ar53"	"score.gtdb_rel207_ar53"	"max"	"max_complete"	"set"
"example_vamb_bin_3766"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_3840"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_4256"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_4561"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_4738"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_5238"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_5488"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_5526"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_5703"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_6223"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_6230"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_6239"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_6744"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_7307"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_8696"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_9184"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_9537"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_9710"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_9890"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_10348"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_10471"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_12606"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_12732"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_13481"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_14163"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_15203"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_15748"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_15821"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_16584"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_16659"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_16714"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_17534"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_17842"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_18192"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_18332"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_18411"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_18893"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_19742"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_20989"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_23216"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_24045"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_24342"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_24508"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_24524"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_26423"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_26466"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_26840"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_27643"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_28345"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_29714"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_29943"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_30028"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_31282"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_32230"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_33242"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_33769"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_33992"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_34025"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_34603"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_34902"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_35539"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_36386"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_36992"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_37090"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_37467"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_39691"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_40685"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_41370"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_42096"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_42466"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_43712"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_44761"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_45666"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_48074"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_49802"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_51419"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_52550"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_52653"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_52961"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_55461"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_57511"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_61391"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_62443"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_63055"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_64701"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_65327"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_67949"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_68135"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_69380"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_69463"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_69729"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_70416"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_72044"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_72549"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_75038"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_75451"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_76018"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example_vamb_bin_76165"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"vamb"
"example.metabat2.8.fasta"	1	0	1	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0.00833333333333333	"metabat2"
"example_vamb_bin_24"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_25"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_47"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_62"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_67"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_95"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_96"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_104"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_150"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_181"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_254"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_258"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_278"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_280"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_295"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_309"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_328"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_349"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_434"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_460"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_462"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_472"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_482"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_527"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_571"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_591"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_639"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_676"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_709"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_719"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_759"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_768"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_775"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_784"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_819"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_845"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_863"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_899"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_910"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_920"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_938"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_952"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1007"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1018"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1082"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1105"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1112"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1116"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1158"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1174"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1188"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1207"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1208"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1236"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1242"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1247"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1254"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1256"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1304"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1320"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1343"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1402"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1443"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1447"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1485"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1490"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1548"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1556"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1572"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1606"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1687"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1697"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1700"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1746"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1769"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1795"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1803"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1813"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1837"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1887"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1892"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1903"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1918"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1937"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1949"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1963"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1984"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_1995"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_2000"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_2008"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_2068"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_2160"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_2165"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_2176"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_2193"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_2248"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_2309"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_2330"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_2347"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_2353"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_2354"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_2356"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_2386"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_2395"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_2396"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_2426"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_2463"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_2493"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_2499"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_2603"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_2605"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
